,speaker,file,word,time,f1,f2,f3,f0,language,gender,glottocode,item,ipa,c1,c1_phonation,vowel,anteropost,height,c2,c2_phonation,c2_place
6955,it13,it13-038,pogo,8,704.7163433566767,1132.5323317152313,2583.401135509486,294.5829829139504,Italian,f,poli1260,12,pogo,p,voiceless,o,back,mid,g,voiced,velar
6956,it13,it13-038,pogo,9,652.7287009966383,1155.44615060583,2444.148604583804,299.24552407809705,Italian,f,poli1260,12,pogo,p,voiceless,o,back,mid,g,voiced,velar
6957,it13,it13-039,pucu,1,472.4517105761831,823.6423654241645,3097.369789985109,276.7444187866754,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
6958,it13,it13-039,pucu,2,492.85424336088766,852.7467977827358,3379.800123778507,281.72648216463887,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
6959,it13,it13-039,pucu,3,503.0414930996913,844.3952525613767,3195.890425117943,288.4546280880718,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
6960,it13,it13-039,pucu,4,569.7975796477756,956.3393245674716,3237.8925420043365,294.6073745112929,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
6961,it13,it13-039,pucu,5,502.5185664294491,594.853813936079,2777.766303347864,298.93398530217905,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
6962,it13,it13-039,pucu,6,484.02140244418814,603.5573262300969,3174.674362745168,301.9503977690426,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
6963,it13,it13-039,pucu,7,376.9068698557378,596.2005670257294,3355.8825240832066,301.5285575606353,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
6964,it13,it13-039,pucu,8,514.4649252977736,622.478947556818,3354.636154590074,295.33166637060685,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
6965,it13,it13-039,pucu,9,458.0006620044022,751.6499731955467,3331.7117398486707,286.8375041899115,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
6966,it13,it13-040,poto,1,598.0030128115113,944.034699173121,3054.412985041793,280.80744110656974,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
6967,it13,it13-040,poto,2,653.929536123588,932.490816540681,2802.117084087443,274.5728586512116,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
6968,it13,it13-040,poto,3,692.2006213909125,996.5283791533496,2856.3333773618606,271.1972204909416,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
6969,it13,it13-040,poto,4,695.0733559200662,1035.5787721723618,2999.3684158853853,270.34062424082003,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
6970,it13,it13-040,poto,5,720.6550909452036,1026.1225706771984,2984.4461577425955,270.8467271671046,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
6971,it13,it13-040,poto,6,730.1444966745942,1100.0158407580311,3008.3386589302618,271.962674261311,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
6972,it13,it13-040,poto,7,723.4908631204574,1273.9933471842303,2959.9131090040646,274.1407184014755,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
6973,it13,it13-040,poto,8,684.5885462477426,1374.4166437384174,3314.232224589399,277.6358537493493,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
6974,it13,it13-040,poto,9,641.2417462613691,1406.6614256568269,3366.039781951269,275.34816257919323,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
6975,it13,it13-041,putu,1,401.2737203703152,724.1149631132737,2580.0728286232115,287.8184431462794,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
6976,it13,it13-041,putu,2,547.4446851018497,698.1185852951223,2876.601077049275,288.3703311398052,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
6977,it13,it13-041,putu,3,562.7775478540213,1249.881941881996,3526.670010945083,292.2187237717751,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
6978,it13,it13-041,putu,4,575.0085710735738,1314.9128888215637,3560.407908282692,296.6696347937573,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
6979,it13,it13-041,putu,5,587.589541874565,1255.0931389563689,3591.4378568948387,300.6260117787616,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
6980,it13,it13-041,putu,6,547.4717800035676,782.0441087136635,3289.373316491389,301.99503646758404,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
6981,it13,it13-041,putu,7,522.354345558417,767.9670709464256,2150.0067391398497,303.103223993079,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
6982,it13,it13-041,putu,8,469.8819069548734,1064.2156823510572,2603.744663515728,304.93936817523945,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
6983,it13,it13-041,putu,9,398.4957760195783,1291.5539532536118,2966.1329791805524,303.6801248637093,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
6984,it13,it13-042,paga,1,681.5086604798876,1090.674818954219,2423.2275305605253,277.8659433373627,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
6985,it13,it13-042,paga,2,800.9513645687521,1224.0982725751123,2526.131076722002,279.17801590201003,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
6986,it13,it13-042,paga,3,832.9415035492652,1310.2602959437363,2466.153266671251,279.9336779019497,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
6987,it13,it13-042,paga,4,860.154578254822,1313.7665781351006,2301.6943360163023,278.99468342071884,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
6988,it13,it13-042,paga,5,884.6239569333285,1402.985972601239,2372.795025301941,277.8649500618302,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
6989,it13,it13-042,paga,6,867.3495356367198,1492.1440682300813,2414.9802965511235,276.45992545182366,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
6990,it13,it13-042,paga,7,839.0649917454784,1540.3070309429731,2399.937382031245,275.3476718817582,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
6991,it13,it13-042,paga,8,809.7111176098556,1589.662515311472,2426.69733991814,273.79132046240403,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
6992,it13,it13-042,paga,9,736.2504107555671,1596.7461278518865,2310.2839800597603,271.3808031335055,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
6993,it13,it13-043,poco,1,567.9090218885239,1039.6852905866542,2438.848303829571,278.2830037316512,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
6994,it13,it13-043,poco,2,578.4546621864941,1042.0523424266792,2464.84722101824,277.970175726482,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
6995,it13,it13-043,poco,3,604.91504871149,1047.9294642140378,2514.454160512213,276.98052789641366,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
6996,it13,it13-043,poco,4,650.5465748666006,1046.247057063668,2490.786848898384,276.71625093435017,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
6997,it13,it13-043,poco,5,701.9904236112286,1049.062669688975,2457.571924476255,278.23348286886534,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
6998,it13,it13-043,poco,6,739.1599296621185,1058.0893132098856,2431.5387570075336,279.6526866043595,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
6999,it13,it13-043,poco,7,755.6224340926888,1057.8145025759927,2391.031204009834,281.09574257435,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
7000,it13,it13-043,poco,8,736.4232757867044,1047.759102899878,2347.853356314351,283.03719287207866,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
7001,it13,it13-043,poco,9,674.4397357541029,1051.4684248021742,2323.59528047433,286.39562974067263,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
7002,it13,it13-044,pada,1,736.5358614618184,1227.1159193808244,2439.112070859562,268.94395887539287,Italian,f,poli1260,2,pada,p,voiceless,a,central,low,d,voiced,coronal
7003,it13,it13-044,pada,2,799.3101208225057,1334.8363853761248,2479.5172172477705,270.2135191690114,Italian,f,poli1260,2,pada,p,voiceless,a,central,low,d,voiced,coronal
7004,it13,it13-044,pada,3,831.4517009951725,1357.2435324537637,2424.7143389866947,269.79884116340446,Italian,f,poli1260,2,pada,p,voiceless,a,central,low,d,voiced,coronal
7005,it13,it13-044,pada,4,863.3795595995429,1360.177201241009,2433.320400112999,268.97879624659413,Italian,f,poli1260,2,pada,p,voiceless,a,central,low,d,voiced,coronal
7006,it13,it13-044,pada,5,873.50606738293,1397.6887758667908,2416.495539653044,270.30237407531166,Italian,f,poli1260,2,pada,p,voiceless,a,central,low,d,voiced,coronal
7007,it13,it13-044,pada,6,863.9343062700365,1476.0029926081309,2535.323358942333,272.7235695125184,Italian,f,poli1260,2,pada,p,voiceless,a,central,low,d,voiced,coronal
7008,it13,it13-044,pada,7,830.8036486342373,1552.957948096616,2651.412803882588,273.9752325955816,Italian,f,poli1260,2,pada,p,voiceless,a,central,low,d,voiced,coronal
7009,it13,it13-044,pada,8,800.7209337254628,1619.4703174583217,2733.4857304203942,272.82883707991226,Italian,f,poli1260,2,pada,p,voiceless,a,central,low,d,voiced,coronal
7010,it13,it13-044,pada,9,722.8250653416742,1631.7355639034058,2307.2400039928466,270.51104035801154,Italian,f,poli1260,2,pada,p,voiceless,a,central,low,d,voiced,coronal
7011,it13,it13-045,pudu,1,552.1285637395971,942.5729301139812,2973.071864170592,277.6629210102222,Italian,f,poli1260,18,pudu,p,voiceless,u,back,high,d,voiced,coronal
7012,it13,it13-045,pudu,2,564.8283605382076,1158.65922082316,3423.4286041836885,282.2148288845082,Italian,f,poli1260,18,pudu,p,voiceless,u,back,high,d,voiced,coronal
7013,it13,it13-045,pudu,3,561.412004633187,1127.5409644717568,3462.529715146647,285.8895385173459,Italian,f,poli1260,18,pudu,p,voiceless,u,back,high,d,voiced,coronal
7014,it13,it13-045,pudu,4,566.9017711387067,1287.3332263809384,3531.419091915561,289.31648156057736,Italian,f,poli1260,18,pudu,p,voiceless,u,back,high,d,voiced,coronal
7015,it13,it13-045,pudu,5,550.21781306786,835.178715109388,3768.017496166558,292.96140223627805,Italian,f,poli1260,18,pudu,p,voiceless,u,back,high,d,voiced,coronal
7016,it13,it13-045,pudu,6,493.1774531523085,893.2038754473288,3169.6665190970016,295.4822197114528,Italian,f,poli1260,18,pudu,p,voiceless,u,back,high,d,voiced,coronal
7017,it13,it13-045,pudu,7,504.42281069266767,1038.5113362863483,3211.1820485845483,296.1428622880081,Italian,f,poli1260,18,pudu,p,voiceless,u,back,high,d,voiced,coronal
7018,it13,it13-045,pudu,8,495.8688659025674,1197.5095551383783,3216.696052446895,295.6240372482826,Italian,f,poli1260,18,pudu,p,voiceless,u,back,high,d,voiced,coronal
7019,it13,it13-045,pudu,9,470.6982648575014,1316.3227154048552,3151.5117703078795,289.0293788082742,Italian,f,poli1260,18,pudu,p,voiceless,u,back,high,d,voiced,coronal
7020,it13,it13-046,pata,1,750.3841931354867,1207.3504002471352,2457.9733245088632,272.1818832982758,Italian,f,poli1260,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
7021,it13,it13-046,pata,2,801.9018304098996,1297.807164061719,2419.0377170230568,273.7930412526936,Italian,f,poli1260,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
7022,it13,it13-046,pata,3,837.1193692620058,1347.8706212549976,2394.8025122297977,274.74360939097704,Italian,f,poli1260,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
7023,it13,it13-046,pata,4,884.3626584705318,1410.1119398940427,2428.566016334264,275.74345001155086,Italian,f,poli1260,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
7024,it13,it13-046,pata,5,924.9826532815777,1489.3313240256357,2551.772029146027,277.31285446832607,Italian,f,poli1260,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
7025,it13,it13-046,pata,6,943.4529862241908,1565.707368416061,2656.337800390076,279.04278926074977,Italian,f,poli1260,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
7026,it13,it13-046,pata,7,939.3064645074154,1632.838272752124,2632.27126301432,281.7853924525221,Italian,f,poli1260,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
7027,it13,it13-046,pata,8,898.5049591246886,1688.872827800114,1970.8482055573425,283.9708290304372,Italian,f,poli1260,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
7028,it13,it13-046,pata,9,823.1053949272758,1658.855136082207,2462.5265072979337,285.42362253125225,Italian,f,poli1260,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
7029,it13,it13-047,pugu,1,532.4497470370821,756.6874164613764,2809.8120397268817,275.6302322827983,Italian,f,poli1260,20,pugu,p,voiceless,u,back,high,g,voiced,velar
7030,it13,it13-047,pugu,2,527.4034040972973,779.4450926348568,2894.115208249007,277.9898647526713,Italian,f,poli1260,20,pugu,p,voiceless,u,back,high,g,voiced,velar
7031,it13,it13-047,pugu,3,517.5649571609257,803.7459275865867,3253.699947727034,281.2707968528227,Italian,f,poli1260,20,pugu,p,voiceless,u,back,high,g,voiced,velar
7032,it13,it13-047,pugu,4,509.10123493905377,798.0666853880286,3569.6091566075243,284.36422769893966,Italian,f,poli1260,20,pugu,p,voiceless,u,back,high,g,voiced,velar
7033,it13,it13-047,pugu,5,558.9968777815917,647.5772747538584,3111.2804427529645,285.9552369626219,Italian,f,poli1260,20,pugu,p,voiceless,u,back,high,g,voiced,velar
7034,it13,it13-047,pugu,6,550.6277788626137,1653.132576203931,4010.5776982370407,285.32288854538166,Italian,f,poli1260,20,pugu,p,voiceless,u,back,high,g,voiced,velar
7035,it13,it13-047,pugu,7,508.9002995616698,1953.3673940438512,3979.480875631401,281.86749716451783,Italian,f,poli1260,20,pugu,p,voiceless,u,back,high,g,voiced,velar
7036,it13,it13-047,pugu,8,401.3803119215467,1233.98387912219,3151.4266779196278,274.4215425295185,Italian,f,poli1260,20,pugu,p,voiceless,u,back,high,g,voiced,velar
7037,it13,it13-047,pugu,9,353.6421482537056,854.9071720799618,3002.588298408326,267.717671332512,Italian,f,poli1260,20,pugu,p,voiceless,u,back,high,g,voiced,velar
7038,it13,it13-048,podo,1,570.8980607589535,985.221935653504,2476.914016113875,277.6915505159324,Italian,f,poli1260,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
7039,it13,it13-048,podo,2,607.2795020831887,973.25683123177,2531.480363135265,275.02426617763894,Italian,f,poli1260,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
7040,it13,it13-048,podo,3,661.6287768620267,998.2837074816908,2579.769952082069,271.30412864543933,Italian,f,poli1260,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
7041,it13,it13-048,podo,4,701.7319809499386,1028.5532926559283,2516.3179535738777,270.06889508174146,Italian,f,poli1260,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
7042,it13,it13-048,podo,5,733.2364281949968,1137.002566027078,2586.317752374346,270.47023339706146,Italian,f,poli1260,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
7043,it13,it13-048,podo,6,722.0042816310802,1249.0262210799026,2742.6071465356536,270.2869596165133,Italian,f,poli1260,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
7044,it13,it13-048,podo,7,666.5078971595717,1350.9175247485152,2858.3593020332314,269.9231683783055,Italian,f,poli1260,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
7045,it13,it13-048,podo,8,566.2192163942168,1519.8605763796031,2994.939417249803,267.35082204097347,Italian,f,poli1260,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
7046,it13,it13-048,podo,9,514.0584961794866,1571.6659705185425,3483.5371011442803,262.6177221830798,Italian,f,poli1260,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
7047,it13,it13-049,paca,1,805.8443037505028,1255.3940076845126,2502.7066995608398,293.3852858042046,Italian,f,poli1260,3,paka,p,voiceless,a,central,low,k,voiceless,velar
7048,it13,it13-049,paca,2,867.7404549030191,1363.1892417157535,2466.461054102503,293.79030440681686,Italian,f,poli1260,3,paka,p,voiceless,a,central,low,k,voiceless,velar
7049,it13,it13-049,paca,3,909.703814478387,1422.5163540650396,2435.2775909699126,293.0051088023509,Italian,f,poli1260,3,paka,p,voiceless,a,central,low,k,voiceless,velar
7050,it13,it13-049,paca,4,982.0986272785842,1405.37952833163,2414.902340085519,291.6166647992345,Italian,f,poli1260,3,paka,p,voiceless,a,central,low,k,voiceless,velar
7051,it13,it13-049,paca,5,1072.5470490301946,1383.2194717814432,2387.5651139114507,293.0386675732246,Italian,f,poli1260,3,paka,p,voiceless,a,central,low,k,voiceless,velar
7052,it13,it13-049,paca,6,1032.2326742309965,1445.7150418495185,2406.21035793852,297.7178186399008,Italian,f,poli1260,3,paka,p,voiceless,a,central,low,k,voiceless,velar
7053,it13,it13-049,paca,7,981.3232490597338,1507.6909624077414,2400.1808398496155,302.4150884284265,Italian,f,poli1260,3,paka,p,voiceless,a,central,low,k,voiceless,velar
7054,it13,it13-049,paca,8,943.9023563044442,1541.1992615521283,2508.4007513217107,305.6022544961226,Italian,f,poli1260,3,paka,p,voiceless,a,central,low,k,voiceless,velar
7055,it13,it13-049,paca,9,907.0446791658802,1577.7393502105997,2451.791022660141,308.9856250042818,Italian,f,poli1260,3,paka,p,voiceless,a,central,low,k,voiceless,velar
7056,it13,it13-050,pogo,1,582.9011127136558,1012.8205540583764,2267.1956514126205,283.717298724741,Italian,f,poli1260,12,pogo,p,voiceless,o,back,mid,g,voiced,velar
7057,it13,it13-050,pogo,2,614.0032037412726,1016.2617869315292,2278.869996521785,281.6926462278208,Italian,f,poli1260,12,pogo,p,voiceless,o,back,mid,g,voiced,velar
7058,it13,it13-050,pogo,3,682.4116876948289,1028.939024752548,2286.010838646057,282.2164598840294,Italian,f,poli1260,12,pogo,p,voiceless,o,back,mid,g,voiced,velar
7059,it13,it13-050,pogo,4,714.3058309719538,1061.979635428238,2332.588196351104,284.7707892027857,Italian,f,poli1260,12,pogo,p,voiceless,o,back,mid,g,voiced,velar
7060,it13,it13-050,pogo,5,693.0828923684617,1083.719164170891,2375.68239847984,286.1894859794418,Italian,f,poli1260,12,pogo,p,voiceless,o,back,mid,g,voiced,velar
7061,it13,it13-050,pogo,6,656.1010605362388,1097.604980837745,2349.0840375283324,287.6208919110168,Italian,f,poli1260,12,pogo,p,voiceless,o,back,mid,g,voiced,velar
7062,it13,it13-050,pogo,7,620.5891660850923,1127.394239394121,2409.977585244181,289.8133967974394,Italian,f,poli1260,12,pogo,p,voiceless,o,back,mid,g,voiced,velar
7063,it13,it13-050,pogo,8,597.3968185501936,1154.5001415774204,2467.748812965519,292.7815349206754,Italian,f,poli1260,12,pogo,p,voiceless,o,back,mid,g,voiced,velar
7064,it13,it13-050,pogo,9,598.1449315983236,1174.518700348268,2454.174712665909,298.8079675975244,Italian,f,poli1260,12,pogo,p,voiceless,o,back,mid,g,voiced,velar
7065,it13,it13-051,pucu,1,493.3352853826753,801.5707028832285,2918.094022441952,278.88665817493194,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
7066,it13,it13-051,pucu,2,499.9162686414649,842.570388817642,2819.0220074915264,284.4430126478425,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
7067,it13,it13-051,pucu,3,498.24599060820645,875.9969522325124,2563.81831402008,290.135714956873,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
7068,it13,it13-051,pucu,4,517.1202206864617,861.3746629070193,2535.7416036117197,295.0776518822677,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
7069,it13,it13-051,pucu,5,536.064025901452,823.2817767147476,2878.541924131202,299.0799235040556,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
7070,it13,it13-051,pucu,6,573.2298210292884,920.3055220629088,3351.085620371127,302.63710415873066,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
7071,it13,it13-051,pucu,7,545.1525370340498,1020.2808956650316,3340.429388936333,302.1036316382796,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
7072,it13,it13-051,pucu,8,538.8977321444582,1185.82091280666,3326.333661031083,299.14964281880526,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
7073,it13,it13-051,pucu,9,542.1574396023193,754.2632200664262,2866.353644973612,294.7972520795439,Italian,f,poli1260,19,puku,p,voiceless,u,back,high,k,voiceless,velar
7074,it13,it13-052,poto,1,602.1629104944557,961.389737589554,2310.6141332495417,279.7761831657595,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
7075,it13,it13-052,poto,2,661.274380247096,971.9250459890824,2277.280611142246,276.9399408373162,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
7076,it13,it13-052,poto,3,722.3706099869169,1033.8543541828465,2309.647336361957,276.3988334487874,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
7077,it13,it13-052,poto,4,762.6762666417225,1079.225804142568,2397.12495622109,279.6580442592879,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
7078,it13,it13-052,poto,5,809.688116853969,1116.6759731873128,2477.8456730682874,284.6795472689814,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
7079,it13,it13-052,poto,6,808.2954144318204,1179.629757708546,2493.098176586672,289.699990587634,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
7080,it13,it13-052,poto,7,793.881482793961,1270.0083753712863,2522.967644322812,295.04056886468817,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
7081,it13,it13-052,poto,8,789.9063683387524,1409.0943094300846,2539.8454522756506,301.40885660019654,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
7082,it13,it13-052,poto,9,741.8164068795477,1511.4685664480094,2695.223616334956,306.70088364337687,Italian,f,poli1260,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal
7083,it13,it13-053,putu,1,553.8908692861596,851.1431768649327,2825.706546263713,282.91340175692386,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
7084,it13,it13-053,putu,2,521.6612753611846,669.7312645154617,2132.140831867255,288.16912276246165,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
7085,it13,it13-053,putu,3,464.4711357432412,735.3829661045596,2472.837930521094,292.8123885258618,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
7086,it13,it13-053,putu,4,451.9765327456026,820.4162673740832,2660.1764960511123,296.92789383824595,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
7087,it13,it13-053,putu,5,436.503893513562,892.5226486727062,2925.131194367439,300.9029515119743,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
7088,it13,it13-053,putu,6,424.6375408894747,924.7450724968425,3185.155291147004,304.21549216685963,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
7089,it13,it13-053,putu,7,419.03258313877217,953.256733762909,3106.7417647356046,305.3517733390847,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
7090,it13,it13-053,putu,8,407.782447762677,1115.2355942021031,2774.872961725789,303.72740425844955,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
7091,it13,it13-053,putu,9,388.8122373264584,1228.1483102755694,2419.5873492102687,298.2210946262388,Italian,f,poli1260,17,putu,p,voiceless,u,back,high,t,voiceless,coronal
7092,it13,it13-054,paga,1,732.2890031686038,1288.688952368739,2362.5881800651205,270.834682109207,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
7093,it13,it13-054,paga,2,788.4833260576041,1387.1375513757862,2398.49115280694,270.9085120307369,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
7094,it13,it13-054,paga,3,812.9911684696959,1457.4579070144082,2378.249613280441,270.1918375467314,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
7095,it13,it13-054,paga,4,846.089844245451,1492.0533219788576,2369.260239541625,269.100287766131,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
7096,it13,it13-054,paga,5,883.5055746933895,1507.3951547430584,2350.0324654459887,269.29460721407435,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
7097,it13,it13-054,paga,6,872.8780530742313,1534.454237114949,2330.7195795894163,270.6399399343697,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
7098,it13,it13-054,paga,7,823.7958620554266,1573.753578296854,2314.4257301033867,271.7607499376484,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
7099,it13,it13-054,paga,8,758.627414737876,1613.4042051812362,2291.591709472294,271.77358946781663,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
7100,it13,it13-054,paga,9,641.4491561674027,1627.3621076965842,2261.5378592662664,270.78160328751244,Italian,f,poli1260,4,paga,p,voiceless,a,central,low,g,voiced,velar
7101,it13,it13-055,poco,1,574.0772093930137,1013.5737225918708,2424.5643135890696,274.44321925635165,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
7102,it13,it13-055,poco,2,604.4317463984256,1029.7164601021504,2397.150651890463,270.34360626233246,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
7103,it13,it13-055,poco,3,638.3417486499764,1063.1051676748646,2470.094567962949,268.42638163313967,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
7104,it13,it13-055,poco,4,677.0572937758197,1063.4168896176411,2450.854247930982,269.4099779467149,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
7105,it13,it13-055,poco,5,730.6058232009229,1041.4543759634842,2400.040998991138,271.58406689785335,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
7106,it13,it13-055,poco,6,766.6115970077151,1003.882184625076,2338.223544782054,273.4348712735335,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
7107,it13,it13-055,poco,7,787.379441267579,941.3623078048844,2279.458149364028,274.8040728771531,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
7108,it13,it13-055,poco,8,800.1049022693178,851.5542234054936,2253.564478923904,276.24128583916564,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
7109,it13,it13-055,poco,9,753.693446125945,856.018045034357,2269.137942053592,279.1231445164506,Italian,f,poli1260,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
7110,it13,it13-056,pada,1,745.7210073587509,1179.2006380011323,2374.494921515991,281.1515984086147,Italian,f,poli1260,2,pada,p,voiceless,a,central,low,d,voiced,coronal
7111,it13,it13-056,pada,2,825.7987227868981,1377.556639307003,2483.318602401875,280.3452505793307,Italian,f,poli1260,2,pada,p,voiceless,a,central,low,d,voiced,coronal
